Epoch 10	Local 13.53562068939209	Global -1.2715823650360107
Epoch 2910	Local 4.017457962036133	Global -5.375758171081543
Epoch 2920	Local 4.017765998840332	Global -5.375893592834473
Epoch 2930	Local 4.018186569213867	Global -5.37558650970459
Epoch 2940	Local 4.017359733581543	Global -5.376631259918213
Epoch 2950	Local 4.016810417175293	Global -5.3754801750183105
Epoch 2960	Local 4.019078731536865	Global -5.375873565673828
Epoch 2970	Local 4.019418239593506	Global -5.375983238220215
Epoch 2980	Local 4.017141342163086	Global -5.375586032867432
Epoch 2990	Local 4.016963958740234	Global -5.3756303787231445
Epoch 3000	Local 4.016360759735107	Global -5.375596046447754
Epoch 3010	Local 4.0171403884887695	Global -5.376128673553467
Epoch 3020	Local 4.014263153076172	Global -5.376304626464844
Epoch 3030	Local 4.018739223480225	Global -5.376051425933838
Epoch 3040	Local 4.019791126251221	Global -5.376102447509766
Epoch 3050	Local 4.015979290008545	Global -5.375739097595215
Epoch 3060	Local 4.016569137573242	Global -5.375887870788574
Epoch 3070	Local 4.014081001281738	Global -5.375897407531738
Epoch 3080	Local 4.0124382972717285	Global -5.37592887878418
Epoch 3090	Local 4.013751983642578	Global -5.375576019287109
Epoch 3100	Local 4.013396739959717	Global -5.377070426940918
Epoch 3110	Local 4.013761043548584	Global -5.37631893157959
Epoch 3120	Local 4.012750625610352	Global -5.376377105712891
Epoch 3130	Local 4.017108917236328	Global -5.377865314483643
Epoch 3140	Local 4.011228084564209	Global -5.376523971557617
Epoch 3150	Local 4.009998798370361	Global -5.376283645629883
Epoch 3160	Local 4.0168352127075195	Global -5.376826286315918
Epoch 3170	Local 4.012863636016846	Global -5.377614498138428
Epoch 3180	Local 4.014774322509766	Global -5.376561641693115
Epoch 3190	Local 4.014888763427734	Global -5.377354145050049
Epoch 3200	Local 4.013628005981445	Global -5.37716817855835
Epoch 3210	Local 4.008792877197266	Global -5.377448558807373
Epoch 3220	Local 4.0098748207092285	Global -5.377755165100098
Epoch 3230	Local 4.012571334838867	Global -5.3780131340026855
Epoch 3240	Local 4.008264064788818	Global -5.377588748931885
